TP9,AF7,AF8,TP10
763.184,-780.762,-802.246,-852.051
-1000.0,-367.676,-429.688,-890.625
-426.27,-1000.0,-993.652,-903.809
-874.023,953.613,944.824,-919.922
438.965,-442.871,-493.164,-192.871
708.496,-833.008,-837.402,995.605
-1000.0,-797.852,-842.285,-862.793
-516.602,-780.273,-777.832,-602.051
-911.621,-961.914,997.559,-852.051
-685.059,283.691,177.734,-279.297
-906.25,-1000.0,-1000.0,-1000.0
972.656,653.809,611.816,816.895
23.438,705.078,652.344,507.812
-1000.0,-1000.0,-1000.0,-1000.0
402.344,-456.055,-496.582,-243.164
715.332,-833.008,-837.402,-991.211
-1000.0,-739.258,-794.434,-846.68
-526.367,-792.48,-781.25,-596.191
-902.344,-973.633,985.352,-856.934
-728.516,373.047,204.59,-362.793
-919.434,-1000.0,-1000.0,-1000.0
-1000.0,-826.66,-883.301,-1000.0
-840.332,-1000.0,-1000.0,-1000.0
-989.746,724.121,643.555,857.91
-96.68,609.375,584.473,471.191
-1000.0,-1000.0,-1000.0,-1000.0
549.805,-382.324,-478.027,-71.777
666.016,-850.586,-842.285,958.496
-1000.0,-813.477,-852.539,-871.094
-461.426,-693.848,-761.23,-579.102
-926.27,-918.945,-967.285,-830.078
-734.863,162.598,79.59,-467.285
-847.168,-1000.0,-1000.0,-1000.0
-994.629,700.684,640.625,851.074
-35.645,612.305,590.332,483.887
-1000.0,-1000.0,-1000.0,-1000.0
420.41,-396.484,-477.539,-170.41
607.91,-851.562,-839.355,901.855
-1000.0,-808.105,-848.633,-886.719
-415.527,-724.121,-760.742,-578.125
-773.438,-1000.0,-1000.0,-999.512
-966.309,754.883,661.621,853.516
5.371,580.566,576.172,465.332
-1000.0,-1000.0,-1000.0,-1000.0
575.684,-354.492,-475.586,-84.961
616.699,-869.629,-852.539,895.02
-1000.0,-822.266,-851.562,-904.785
-513.672,-667.969,-756.836,-599.609
-995.117,-897.949,-951.66,-825.684
-781.738,51.27,29.297,-545.41
-789.551,-1000.0,-1000.0,-1000.0
-977.051,722.656,651.367,846.68
-58.594,597.168,584.473,484.375
-1000.0,-1000.0,-1000.0,-1000.0
-99.609,-606.934,-610.352,-445.312
-846.68,-880.859,-881.836,-816.406
-707.031,-192.383,-247.559,-349.121
-241.699,-262.695,-250.977,-247.559
-1000.0,-826.66,-845.215,-941.406
-448.73,-588.867,-729.98,-592.285
955.078,-860.84,-920.898,-805.664
-844.727,10.742,20.508,-610.352
-767.09,-1000.0,-1000.0,-1000.0
-946.289,784.18,702.148,863.77
-100.586,555.664,555.664,475.098
-1000.0,-1000.0,-1000.0,-1000.0
625.977,-307.129,-445.312,54.199
599.609,-873.047,-858.398,895.508
-1000.0,-830.566,-847.168,-904.785
-416.016,-627.441,-747.559,-589.355
989.258,-885.742,-937.012,-816.895
-843.75,147.949,82.52,-645.996
-805.176,-1000.0,-1000.0,-1000.0
-963.379,756.348,670.41,857.422
-79.102,594.727,582.031,460.449
-1000.0,-1000.0,-1000.0,-1000.0
-221.68,526.855,529.785,356.445
-1000.0,-1000.0,-1000.0,-1000.0
582.52,-235.84,-411.133,111.328
545.41,-896.484,-884.277,836.426
-1000.0,-831.543,-843.75,-940.43
-353.516,-590.82,-729.004,-584.961
993.164,-862.305,-920.898,-804.199
-814.453,13.672,23.926,-603.516
-769.043,-1000.0,-1000.0,-1000.0
-948.242,786.133,687.5,896.484
-354.004,556.641,560.059,347.168
-1000.0,-1000.0,-1000.0,-1000.0
667.969,-295.41,-443.359,105.957
610.84,-884.277,-865.723,903.809
-1000.0,-830.078,-851.562,-899.902
-390.137,-629.883,-749.023,-578.125
-977.539,-880.859,-938.965,-814.941
-765.137,142.09,82.52,-487.793
-668.945,-976.074,-915.039,-957.031
261.23,-589.355,-543.945,-536.133
907.227,485.84,566.406,521.973
-889.16,919.434,884.766,964.355
798.34,-810.547,-827.637,-821.289
141.113,778.32,857.422,682.617
-562.988,356.445,359.375,195.312
-1000.0,-757.812,-689.941,-791.992
-1000.0,-1000.0,-1000.0,-1000.0
-940.918,-1000.0,-1000.0,-1000.0
-494.629,-790.527,-787.598,-747.559
451.172,-461.914,-483.398,-418.945
-1000.0,-692.383,-647.461,-754.395
-1000.0,-1000.0,-1000.0,-1000.0
-916.016,-1000.0,-1000.0,-1000.0
-99.609,-893.066,-960.938,-847.168
467.285,120.605,-3.906,100.098
-893.066,558.594,412.598,617.188
-928.223,-807.129,-839.355,-806.641
363.77,-882.812,-866.699,-910.156
-302.734,424.805,615.723,317.383
-924.805,-218.75,-231.934,-362.305
-1000.0,-991.699,-831.055,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-708.984,-1000.0,-1000.0,-1000.0
46.875,-640.137,-645.508,-552.734
686.035,142.578,133.789,148.438
-843.75,833.984,919.922,876.953
905.762,-774.902,-801.27,-785.156
202.148,-980.469,-993.652,983.887
217.285,-588.867,-548.828,-540.527
918.457,497.559,562.012,526.855
-898.926,958.984,932.617,995.605
774.414,-810.059,-823.73,-827.148
30.762,729.492,749.512,687.988
-609.375,301.758,251.953,213.379
-1000.0,-799.316,-808.594,-749.023
-1000.0,-1000.0,-1000.0,-1000.0
-896.484,-1000.0,-1000.0,-1000.0
-489.746,-776.367,-785.156,-732.91
451.172,-448.73,-484.375,-412.598
-989.258,685.547,643.066,727.051
-983.887,-921.387,-959.473,-908.203
610.84,-857.422,-837.891,-919.922
-163.574,565.918,583.008,563.965
-783.691,13.672,79.59,-168.945
-1000.0,-841.797,-843.75,-838.379
-1000.0,-1000.0,-1000.0,-1000.0
-780.762,-1000.0,-1000.0,-1000.0
-310.059,-570.801,-690.43,-592.773
678.711,-188.477,-334.961,-106.934
-917.48,815.918,762.695,828.125
929.199,-835.449,-869.629,-857.91
450.195,-981.934,-912.109,961.914
-337.891,515.137,506.836,467.773
-898.438,-427.734,-175.781,-516.113
-1000.0,-854.004,-825.195,-902.832
-1000.0,-1000.0,-1000.0,-1000.0
-677.734,-1000.0,-1000.0,-1000.0
-21.484,-566.895,-582.031,-581.055
834.473,197.266,360.84,280.273
996.094,591.797,543.945,612.305
836.914,-803.711,-816.406,-802.246
-465.332,-1000.0,-1000.0,-1000.0
204.102,-193.359,-121.094,-210.449
916.504,206.543,205.566,229.004
-834.473,-936.523,-941.406,-898.438
697.266,-790.039,-795.898,-815.43
20.02,880.371,873.047,665.527
-651.855,-162.598,-179.199,-48.34
-1000.0,-517.578,-499.023,-589.844
-1000.0,-1000.0,-1000.0,-1000.0
-984.375,-1000.0,-1000.0,-1000.0
-240.234,-947.266,-979.004,-923.828
362.305,37.109,-53.711,86.914
-950.195,361.328,245.605,416.016
-878.418,-859.863,-872.559,-838.379
459.473,-851.074,-834.473,-866.699
-185.547,662.598,711.914,547.852
-772.461,-237.305,-245.117,-244.141
-907.227,832.031,780.273,887.695
901.367,-821.289,-840.332,-812.012
343.75,982.91,-940.918,950.195
-402.344,495.117,487.305,489.258
-917.969,-544.922,-278.32,-436.523
-1000.0,-889.648,-850.586,-916.016
-1000.0,-1000.0,-1000.0,-1000.0
-641.113,-1000.0,-985.84,-1000.0
62.5,-611.816,-594.727,-603.516
881.836,372.07,511.719,442.871
-898.438,914.062,878.418,935.547
803.711,-804.199,-820.801,-808.594
90.332,780.273,869.141,699.219
-565.918,344.238,399.902,223.145
-1000.0,-753.906,-672.363,-771.484
-1000.0,-1000.0,-1000.0,-1000.0
-932.129,-1000.0,-1000.0,-1000.0
-521.484,-812.988,-791.992,-765.625
382.812,-493.164,-490.234,-424.316
989.258,654.785,623.535,671.875
-952.637,-947.754,-978.027,-932.617
670.898,-841.309,-832.031,-876.953
-101.074,609.863,593.262,594.238
-727.051,174.805,121.094,-45.41
-1000.0,-827.637,-848.145,-836.426
-1000.0,-1000.0,-1000.0,-1000.0
-805.176,-1000.0,-1000.0,-1000.0
-332.031,-596.191,-728.516,-621.094
649.902,-229.004,-416.992,-178.223
-929.688,806.641,748.535,822.266
944.336,-838.379,-879.883,-837.891
459.961,-935.547,-905.273,996.582
-239.258,587.891,591.309,610.84
-871.582,-293.945,-169.434,-469.238
-845.215,875.0,921.387,887.695
891.113,-780.762,-798.828,-783.203
185.547,-985.352,-998.047,968.262
-478.027,132.812,274.414,9.766
-925.781,-265.625,-259.766,-410.645
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-476.562,-1000.0,-1000.0,-1000.0
207.031,-178.223,-136.23,-192.383
910.645,201.66,191.895,270.02
-836.914,-941.895,-942.383,-909.18
643.555,-784.18,-805.176,-808.594
-30.762,904.297,834.961,819.824
-665.039,-130.859,-192.383,-140.625
-1000.0,-475.098,-591.797,-587.891
-1000.0,-1000.0,-1000.0,-1000.0
-969.727,-1000.0,-1000.0,-1000.0
386.23,-890.137,-869.629,-907.227
-279.297,637.695,640.625,360.84
-772.461,-224.609,-246.582,-243.164
-1000.0,-811.035,-747.07,-958.008
-1000.0,-1000.0,-1000.0,-1000.0
-740.234,-1000.0,-1000.0,-1000.0
34.668,-649.414,-768.066,-599.609
665.527,154.297,125.0,146.973
-847.656,843.262,875.488,875.977
869.629,-787.598,-805.664,-785.156
168.945,-974.121,-994.629,980.469
-517.578,213.379,409.668,83.008
-523.438,473.633,515.625,373.535
-984.375,-638.184,-500.488,-707.52
-1000.0,-982.422,-994.141,-1000.0
-953.613,-1000.0,-1000.0,-1000.0
-529.297,-876.465,-834.961,-831.543
353.027,-522.949,-497.07,-485.84
970.215,622.559,609.375,641.602
-950.195,-970.215,991.211,-951.172
673.34,-833.496,-825.684,-867.676
-96.68,647.461,632.812,603.027
-752.93,177.246,138.184,-26.367
-928.711,-526.855,-555.664,-538.086
-1000.0,-1000.0,-1000.0,-1000.0
-799.316,-1000.0,-1000.0,-1000.0
-333.984,-611.328,-735.352,-601.562
662.109,-256.348,-414.551,-150.879
-925.781,796.875,743.652,829.102
945.801,-841.797,-874.023,-831.543
452.148,-939.453,-889.648,973.633
-349.121,512.695,502.441,470.703
-893.066,-400.879,-106.934,-515.625
-1000.0,-848.145,-828.125,-905.273
-1000.0,-1000.0,-1000.0,-1000.0
113.77,990.723,997.559,932.129
-559.57,57.617,269.531,-63.477
-971.68,-326.172,-272.461,-465.82
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-377.441,-1000.0,-993.652,-994.141
267.578,-87.891,-75.195,-71.777
980.957,293.945,276.855,354.004
-854.004,-905.273,-909.18,-861.816
636.23,-814.941,-820.801,-828.613
-128.418,812.5,789.062,660.156
-731.934,-212.402,-235.84,-210.449
-1000.0,-652.832,-614.258,-765.137
-1000.0,-1000.0,-1000.0,-1000.0
-890.137,-1000.0,-1000.0,-1000.0
-73.242,-857.91,-945.312,-793.945
534.18,150.879,84.961,140.625
-1000.0,-870.605,-854.004,-943.848
-1000.0,-1000.0,-803.223,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-555.176,-1000.0,-1000.0,-1000.0
158.203,-368.652,-214.355,-274.902
838.379,139.16,168.457,199.219
-834.473,997.07,-980.469,-966.309
621.094,-773.926,-780.273,-799.805
-73.73,941.406,959.473,834.961
-695.801,-76.172,-29.297,-151.855
-969.727,-417.969,-408.691,-466.309
-1000.0,-1000.0,-1000.0,-1000.0
-981.934,-1000.0,-1000.0,-1000.0
-238.77,-965.82,-970.215,-926.758
373.535,12.207,-44.434,52.734
-948.242,388.184,317.383,462.402
-883.301,-873.047,-881.348,-814.453
436.523,-836.914,-831.543,-864.746
-472.656,687.5,720.703,251.953
-877.441,-240.234,-247.07,-301.758
-1000.0,-866.211,-730.957,-956.055
-1000.0,-1000.0,-1000.0,-1000.0
-648.438,-1000.0,-1000.0,-1000.0
63.477,-717.773,-796.387,-565.918
668.945,147.949,110.352,148.926
-851.562,771.973,750.0,830.566
906.25,-779.785,-807.129,-785.645
182.129,-961.426,-980.957,956.055
-674.316,129.395,360.84,-116.699
-994.141,-289.551,-226.074,-516.113
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-379.883,-1000.0,-1000.0,-990.723
249.023,-182.129,-117.676,-76.172
-1000.0,-814.453,-844.238,-796.387
-1000.0,-1000.0,-1000.0,-1000.0
-838.379,-1000.0,-1000.0,-1000.0
-374.023,-703.613,-763.184,-640.625
539.062,-367.188,-462.891,-274.414
-959.473,768.555,678.223,793.457
927.246,-862.793,-912.109,-853.027
587.891,-922.363,-877.93,-935.547
-195.312,522.461,534.668,533.691
-832.52,-277.832,-35.645,-325.684
-1000.0,-833.496,-818.848,-880.859
-1000.0,-1000.0,-1000.0,-1000.0
-690.43,-1000.0,-1000.0,-1000.0
-41.016,-558.594,-590.332,-578.125
830.078,162.109,282.715,202.148
-903.32,870.117,828.613,904.297
780.273,-807.129,-817.383,-801.758
-698.73,-702.637,-598.633,-831.055
239.746,-145.508,-107.91,-186.523
969.727,249.512,251.953,298.34
-852.051,-918.457,-926.27,-901.855
608.398,-806.152,-818.848,-812.012
-62.012,830.566,795.898,763.672
-696.777,-213.867,-237.793,-191.895
-1000.0,-617.676,-607.91,-707.031
-1000.0,-1000.0,-1000.0,-1000.0
-906.738,-1000.0,-1000.0,-1000.0
-126.465,-898.438,-968.75,-841.797
489.746,131.348,-4.395,118.164
-919.434,598.633,472.168,594.727
951.172,-859.375,-885.742,-846.68
378.418,-904.785,-904.297,-926.27
-248.047,359.863,528.32,357.91
-805.664,-128.906,-124.023,-164.551
-1000.0,-1000.0,-875.0,-979.98
-1000.0,-1000.0,-1000.0,-1000.0
-615.723,-1000.0,-1000.0,-1000.0
129.883,-458.008,-308.594,-329.102
810.547,139.648,143.555,172.363
-1000.0,-993.164,-982.422,-1000.0
-945.312,-1000.0,-1000.0,-1000.0
-543.457,-903.32,-856.934,-855.957
284.668,-562.012,-528.809,-512.207
937.988,537.598,567.871,602.539
-903.809,974.609,947.754,-991.211
751.465,-816.895,-822.266,-843.262
-31.738,694.336,730.957,637.695
-691.895,284.18,229.004,132.812
-1000.0,-814.941,-846.68,-816.895
-1000.0,-1000.0,-1000.0,-1000.0
-853.516,-1000.0,-1000.0,-1000.0
-186.523,646.484,705.078,544.922
-750.488,-244.629,-246.582,-202.148
-1000.0,-807.617,-687.988,-798.34
-1000.0,-1000.0,-1000.0,-1000.0
-848.633,-1000.0,-1000.0,-1000.0
-29.785,-828.613,-931.641,-753.906
554.199,143.555,85.449,143.066
-869.629,649.414,562.988,732.91
-984.863,-791.992,-825.684,-791.504
137.207,-921.875,-930.664,-970.215
-335.449,245.605,482.91,120.117
-853.516,-229.98,-217.773,-286.621
-1000.0,-1000.0,-882.324,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-636.23,-1000.0,-1000.0,-1000.0
108.887,-489.258,-335.449,-430.176
763.184,138.672,133.789,165.039
-834.473,948.73,-994.141,992.188
-954.59,-1000.0,-1000.0,-1000.0
-548.34,-884.766,-833.496,-836.914
325.195,-565.918,-536.133,-502.93
959.473,591.309,600.586,609.863
-934.082,-1000.0,986.816,-968.75
713.867,-819.824,-823.73,-853.516
-0.488,634.766,628.418,666.992
-664.062,222.656,158.203,155.762
-1000.0,-817.383,-847.656,-813.477
-1000.0,-1000.0,-1000.0,-1000.0
-852.539,-1000.0,-1000.0,-1000.0
-428.711,-694.824,-761.719,-653.32
546.387,-375.488,-467.773,-330.078
-959.473,743.164,670.41,777.832
988.281,-880.859,-932.617,-872.559
532.715,-898.438,-863.281,-963.867
-243.164,531.738,552.246,527.344
-811.035,-152.344,-7.812,-269.531
-1000.0,-834.473,-834.473,-853.027
-1000.0,-1000.0,-1000.0,-1000.0
-743.164,-1000.0,-1000.0,-1000.0
-189.941,-558.105,-626.465,-571.289
751.953,-64.453,-178.711,5.859
-898.438,849.609,798.828,869.629
895.508,-816.406,-833.008,-812.988
323.242,954.59,-953.613,890.137
-420.898,489.258,486.328,420.898
-925.293,-537.598,-292.48,-609.863
-1000.0,-895.02,-854.004,-938.477
-1000.0,-1000.0,-1000.0,-1000.0
-641.602,-1000.0,-979.004,-991.211
21.484,-703.613,-699.219,-695.801
892.578,378.906,498.047,386.719
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-365.723,-1000.0,-986.328,-1000.0
265.137,-75.195,-65.43,-254.395
982.91,296.875,272.461,287.109
-844.727,-901.855,-908.691,-857.91
578.125,-812.5,-821.289,-816.895
-73.242,812.012,792.48,668.945
-703.613,-215.332,-237.305,-241.699
-1000.0,-613.77,-612.305,-704.59
-1000.0,-1000.0,-1000.0,-1000.0
-937.012,-1000.0,-1000.0,-1000.0
-137.207,-894.531,-959.961,-856.934
439.941,115.723,-20.508,129.395
-911.133,546.875,397.461,609.863
-915.039,-829.59,-847.656,-816.895
365.723,-875.488,-857.91,-895.02
-201.66,-553.223,-604.492,-602.051
791.016,75.195,51.27,48.34
-898.438,858.398,814.941,870.605
861.816,-809.082,-815.918,-814.941
267.578,898.926,-992.188,922.363
-465.82,451.66,494.629,448.73
-959.473,-644.043,-407.715,-629.395
-1000.0,-937.988,-931.641,-976.562
-999.023,-1000.0,-1000.0,-1000.0
-590.332,-956.055,-891.113,-916.016
214.844,-584.473,-546.387,-537.598
919.434,503.418,560.547,510.254
-922.852,958.984,931.152,980.957
756.836,-813.477,-824.219,-831.543
18.066,703.125,738.281,664.062
-632.324,303.223,250.488,132.812
-1000.0,-788.086,-798.828,-777.344
-1000.0,-1000.0,-1000.0,-1000.0
-880.371,-1000.0,-1000.0,-1000.0
-454.102,-739.746,-773.926,-711.914
494.141,-403.809,-479.004,-376.953
-981.445,726.562,652.344,743.652
-990.234,-898.926,-950.684,-888.184
601.074,-866.211,-844.238,-925.293
-237.793,555.664,571.289,543.457
-807.617,54.199,49.316,-356.445
-1000.0,-834.473,-840.332,-864.258
-1000.0,-1000.0,-1000.0,-1000.0
-759.277,-1000.0,-1000.0,-1000.0
-237.793,-559.082,-652.344,-569.824
721.68,-66.406,-249.023,-8.789
-909.18,825.195,779.297,849.121
913.086,-851.562,-879.395,-868.164
368.652,-993.164,-950.195,913.574
115.234,-425.293,-333.008,-417.969
770.996,140.137,135.254,166.016
-836.426,972.656,996.582,990.234
814.941,-772.949,-784.668,-790.527
124.512,975.586,971.191,897.461
-601.562,43.945,73.242,-142.578
-979.004,-325.195,-406.738,-521.973
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-367.676,-996.582,-988.77,-978.027
271.484,-75.684,-87.891,-15.625
965.332,305.176,271.973,374.023
-849.609,-909.668,-900.391,-882.324
549.805,-806.641,-822.266,-828.125
-125.488,846.191,777.832,728.027
-719.727,-196.289,-239.258,-183.105
-1000.0,-576.172,-625.0,-720.703
-892.09,620.117,440.918,693.848
-963.867,-825.195,-833.008,-795.41
357.91,-904.297,-879.395,-927.246
-330.566,531.25,582.52,260.742
-849.121,-211.426,-223.145,-279.297
-1000.0,-942.871,-845.215,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-666.016,-1000.0,-1000.0,-1000.0
93.75,-479.492,-407.715,-429.688
754.883,143.066,134.277,157.715
-836.426,954.102,995.117,973.633
791.016,-774.414,-792.48,-785.645
784.18,-813.965,-825.195,-813.477
77.637,820.312,875.488,733.398
-595.215,400.879,413.086,264.648
-1000.0,-718.262,-684.57,-773.438
-1000.0,-1000.0,-1000.0,-1000.0
-893.555,-1000.0,-1000.0,-1000.0
-484.375,-786.621,-782.227,-745.117
462.402,-431.641,-477.539,-403.32
-990.723,690.918,640.625,742.188
-987.793,-916.504,-964.844,-895.508
579.59,-861.328,-837.891,-920.41
-146.973,702.637,705.566,676.758
-795.898,69.824,91.797,-254.883
-1000.0,-830.078,-837.402,-843.262
-1000.0,-1000.0,-1000.0,-1000.0
-752.441,-1000.0,-1000.0,-1000.0
-210.938,-562.012,-645.02,-574.707
748.535,-93.262,-203.613,11.719
-904.297,827.148,784.18,860.84
889.648,-819.824,-827.148,-811.523
323.73,966.309,-932.617,890.137
-418.457,498.047,490.723,425.293
-946.289,-531.738,-233.398,-617.676
-833.984,991.211,-982.422,-972.656
730.469,-773.926,-780.762,-797.363
44.922,939.453,960.938,840.82
-614.746,-53.711,29.785,-122.559
-1000.0,-395.508,-424.316,-545.898
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-258.789,-967.773,-973.145,-948.242
350.098,16.113,-51.27,18.066
-973.145,409.18,319.824,460.449
-882.812,-868.164,-876.465,-839.355
433.105,-844.238,-832.52,-861.816
-208.984,692.383,742.188,539.551
-795.41,-229.98,-238.77,-241.699
-1000.0,-799.805,-691.895,-920.41
-1000.0,-1000.0,-1000.0,-1000.0
-788.086,-1000.0,-1000.0,-1000.0
-425.781,503.906,494.141,411.133
-476.074,182.617,427.246,25.879
-913.574,-256.348,-195.312,-399.414
-1000.0,-1000.0,-947.754,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-462.402,-1000.0,-1000.0,-1000.0
218.262,-213.379,-128.418,-163.086
880.371,194.824,209.473,258.789
-862.793,-938.965,-946.777,-903.32
538.086,-791.016,-801.758,-813.477
92.285,885.742,897.461,829.59
-549.316,-166.504,-185.547,-133.789
-1000.0,-507.324,-558.594,-627.93
-1000.0,-1000.0,-1000.0,-1000.0
-926.27,-1000.0,-1000.0,-1000.0
-141.113,-933.105,-973.145,-887.207
444.824,78.125,-40.527,92.285
-909.668,489.746,370.605,574.707
965.332,-834.473,-849.609,-786.621
214.355,-881.348,-859.375,-910.645
-339.844,437.012,603.516,255.859
-784.668,-218.75,-225.586,-256.348
-1000.0,-971.68,-813.477,-899.414
-1000.0,-1000.0,-1000.0,-1000.0
-646.484,-1000.0,-1000.0,-1000.0
98.633,-576.172,-581.055,-496.582
766.113,141.113,132.812,145.508
-837.891,889.16,951.66,937.012
659.18,-772.949,-788.086,-802.734
-13.672,973.633,985.84,826.66
-587.402,-22.461,118.164,-119.629
-909.18,-366.699,-313.965,-329.59
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-90.82,604.492,598.633,605.469
-694.336,166.992,124.023,-28.32
-1000.0,-827.148,-848.633,-826.172
-1000.0,-1000.0,-1000.0,-1000.0
-806.641,-1000.0,-1000.0,-1000.0
-398.438,-595.215,-721.191,-608.887
681.152,-212.402,-373.047,-129.883
-914.551,812.012,763.672,823.73
946.289,-833.008,-860.352,-826.66
441.406,-988.77,-907.227,976.074
-332.031,511.23,493.164,463.867
-760.742,-283.203,-40.527,-374.023
-1000.0,-864.258,-834.961,-923.828
-1000.0,-1000.0,-1000.0,-1000.0
-649.902,-1000.0,-1000.0,-1000.0
83.496,-573.242,-569.336,-581.543
859.375,394.531,515.137,397.949
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-235.84,-988.281,-979.98,-970.215
359.375,-19.531,-54.688,19.531
-980.469,358.398,303.711,415.039
-869.141,-878.418,-883.301,-864.746
490.723,-833.008,-829.102,-841.797
-153.32,720.703,757.324,592.285
-770.02,-233.887,-243.652,-207.52
-1000.0,-768.555,-672.363,-857.91
-1000.0,-1000.0,-1000.0,-1000.0
-822.754,-1000.0,-1000.0,-1000.0
-124.023,-790.039,-889.16,-777.832
494.141,62.012,3.906,40.527
-860.352,735.352,708.984,771.973
990.723,-785.156,-810.547,-795.41
258.789,-959.473,-985.352,-987.793
-416.992,210.938,423.34,229.98
-889.16,-233.887,-197.754,-270.02
-1000.0,-1000.0,-938.477,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-495.117,-1000.0,-1000.0,-1000.0
-710.449,358.398,431.152,279.297
-989.258,-764.648,-667.48,-716.797
-1000.0,-1000.0,-1000.0,-1000.0
-925.781,-1000.0,-1000.0,-1000.0
-523.438,-856.445,-821.777,-790.527
403.32,-513.672,-498.535,-484.863
970.703,621.094,619.141,672.363
-950.195,-974.609,995.605,-942.871
658.691,-828.125,-828.613,-873.047
-213.379,604.004,594.238,589.844
-684.57,111.816,116.699,57.129
-1000.0,-835.938,-848.633,-816.895
-905.273,-826.66,-847.656,-816.895
402.344,-870.605,-852.539,-890.137
-256.836,516.602,656.25,511.23
-793.457,-229.98,-241.211,-277.344
-1000.0,-883.789,-726.562,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-767.578,-1000.0,-1000.0,-1000.0
25.391,-733.398,-799.805,-624.023
631.836,145.508,112.793,145.508
-856.445,793.457,799.805,773.926
965.82,-775.879,-804.199,-786.133
237.305,-957.031,-961.914,-978.027
-430.664,162.598,410.645,141.113
-904.297,-273.926,-201.66,-343.262
-1000.0,-1000.0,-951.172,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-563.477,-1000.0,-1000.0,-1000.0
157.227,-393.066,-256.348,-320.801
-1000.0,-772.461,-742.676,-761.719
-1000.0,-1000.0,-1000.0,-1000.0
-916.992,-1000.0,-1000.0,-1000.0
-491.699,-811.035,-792.48,-778.809
355.957,-491.699,-490.234,-431.641
995.605,644.043,629.395,704.59
-948.242,-942.383,-973.633,-923.34
666.504,-838.379,-832.031,-878.418
-121.582,593.262,592.773,585.938
-755.371,99.121,106.934,-113.281
-1000.0,-837.891,-850.098,-834.473
-1000.0,-1000.0,-1000.0,-1000.0
-810.547,-1000.0,-1000.0,-1000.0
-352.051,-619.141,-730.957,-617.188
651.367,-287.109,-420.898,-229.98
-932.129,795.41,730.469,820.801
951.172,-849.121,-885.254,-843.262
476.562,-947.754,-894.043,998.047
-332.031,518.066,520.02,496.582
-871.094,-378.906,-109.863,-404.785
-1000.0,-837.402,-820.312,-869.629
-1000.0,-1000.0,-1000.0,-1000.0
-704.102,-1000.0,-1000.0,-1000.0
-93.75,-565.918,-601.074,-578.125
814.941,128.418,133.789,157.227
-895.996,869.629,820.801,888.672
854.492,-807.617,-814.941,-803.223
246.094,903.32,-998.535,828.613
-480.469,445.801,496.094,376.465
-958.008,-630.371,-404.785,-688.477
-1000.0,-944.336,-943.848,-984.863
-970.215,-1000.0,-1000.0,-1000.0
-602.539,-953.613,-892.09,-928.711
-606.445,-132.324,-121.094,-166.504
-1000.0,-476.562,-527.832,-618.164
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-254.883,-967.773,-971.68,-979.004
337.402,-1.465,-54.688,-8.789
-981.934,382.812,312.5,490.723
-864.746,-871.582,-882.812,-844.727
493.652,-833.984,-829.102,-846.68
-128.906,723.633,754.883,596.191
-741.699,-234.863,-245.605,-208.984
-1000.0,-744.141,-668.945,-794.434
-1000.0,-1000.0,-1000.0,-1000.0
-869.141,-1000.0,-1000.0,-1000.0
-70.312,-838.379,-939.941,-758.789
512.695,151.367,83.496,144.531
-877.93,626.953,528.809,675.293
-1000.0,-1000.0,-1000.0,-1000.0
-676.758,-1000.0,-1000.0,-1000.0
2.441,-566.895,-577.637,-572.266
848.145,229.492,394.531,406.738
-899.414,890.137,847.168,903.809
823.242,-802.246,-818.359,-813.965
150.879,833.008,945.312,805.664
-505.859,411.621,475.098,349.121
-986.328,-710.938,-534.668,-722.656
-1000.0,-1000.0,-1000.0,-1000.0
-955.078,-1000.0,-1000.0,-1000.0
-553.223,-875.977,-826.66,-842.285
309.57,-542.969,-520.996,-531.738
950.684,612.793,609.375,610.352
-940.918,-986.328,990.723,-958.984
693.359,-827.637,-826.66,-863.281
-56.152,638.184,630.859,630.371
-691.406,224.121,145.508,210.938
-1000.0,-815.43,-848.633,-799.316
-1000.0,-1000.0,-1000.0,-1000.0
-832.52,-1000.0,-1000.0,-1000.0
-384.277,-651.367,-752.441,-638.672
591.309,-315.918,-457.031,-261.23
-952.637,777.344,686.523,792.969
