TP9,AF7,AF8,TP10
729.98,157.715,143.066,160.645
-839.355,907.715,948.73,958.984
825.684,-774.902,-791.504,-784.18
133.301,999.512,999.023,946.777
-531.738,89.844,207.52,29.297
-976.562,-285.645,-316.406,-349.609
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-84.473,686.035,621.094,628.418
-109.863,870.117,782.227,656.25
-666.016,-156.25,-236.816,-204.59
-1000.0,-546.875,-613.77,-763.184
-1000.0,-1000.0,-1000.0,-1000.0
-916.504,-1000.0,-1000.0,-1000.0
-115.234,-887.695,-971.68,-843.262
454.59,157.715,-9.277,120.605
-902.344,585.938,416.016,630.859
-958.008,-838.867,-842.773,-803.711
292.48,-896.484,-874.512,-913.086
-355.469,552.246,623.535,330.078
-381.348,512.695,495.605,465.332
-910.645,-342.285,-164.062,-497.559
-1000.0,-851.562,-833.008,-915.527
-1000.0,-1000.0,-1000.0,-1000.0
-640.625,-1000.0,-1000.0,-1000.0
78.125,-566.895,-569.336,-582.031
869.629,356.934,497.559,416.992
-908.203,886.23,862.793,940.43
803.223,-812.5,-826.172,-814.941
93.262,828.613,926.27,736.328
-603.027,412.109,457.52,252.93
-1000.0,-717.773,-657.715,-787.109
-1000.0,-1000.0,-1000.0,-1000.0
-912.598,-1000.0,-1000.0,-1000.0
-493.652,-799.805,-787.598,-744.629
463.379,-463.867,-483.398,-408.691
-990.234,682.129,635.742,721.68
-975.098,-926.27,-968.75,-901.855
628.906,-854.98,-837.402,-917.48
-118.652,576.172,586.914,565.43
-780.273,34.668,113.77,-168.457
-1000.0,-839.355,-839.844,-841.797
-1000.0,-1000.0,-1000.0,-1000.0
269.531,-912.109,-917.969,-947.754
-413.086,318.359,527.344,179.199
-882.812,-220.215,-206.543,-308.105
-1000.0,-1000.0,-871.094,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-609.863,-1000.0,-1000.0,-1000.0
134.277,-385.742,-266.602,-338.379
825.195,139.648,158.691,181.152
-834.961,995.605,-980.957,-970.215
746.094,-773.438,-781.738,-798.828
31.738,934.57,957.52,886.719
-604.004,-44.922,36.133,-110.84
-1000.0,-394.531,-416.504,-521.484
-1000.0,-1000.0,-1000.0,-1000.0
-999.512,-1000.0,-1000.0,-1000.0
-261.23,-967.285,-970.703,-955.566
358.887,16.602,-48.34,39.062
-925.781,449.707,356.445,512.207
-1000.0,-800.293,-688.965,-932.129
-1000.0,-1000.0,-1000.0,-1000.0
-757.324,-1000.0,-1000.0,-1000.0
22.461,-724.609,-800.781,-626.953
658.691,151.855,121.582,147.461
-853.027,770.996,812.988,843.75
918.457,-782.227,-813.965,-785.156
-22.461,-962.402,-984.863,974.121
-583.984,173.828,418.945,15.625
-887.207,-251.953,-190.918,-328.613
-1000.0,-1000.0,-962.891,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-467.773,-1000.0,-1000.0,-1000.0
227.051,-225.586,-127.441,-162.598
913.086,181.152,186.035,263.672
-839.355,-953.125,-956.055,-891.113
628.906,-784.18,-795.898,-818.359
-263.672,875.0,845.703,614.746
-798.828,-174.316,-224.121,-238.281
-1000.0,-564.941,-599.609,-750.0
-1000.0,-1000.0,-1000.0,-1000.0
-816.406,-1000.0,-1000.0,-1000.0
-91.309,-930.664,-979.98,-811.035
456.543,103.516,-23.926,136.23
-904.297,518.066,372.559,585.938
-941.895,-828.125,-844.238,-796.387
344.238,-875.488,-854.98,-930.176
-538.086,474.609,611.816,83.496
-912.598,-217.285,-228.516,-371.094
-1000.0,-940.918,-775.391,-992.188
-1000.0,-1000.0,-1000.0,-1000.0
-583.984,-1000.0,-1000.0,-1000.0
125.0,-520.508,-376.953,-360.84
-978.027,-705.078,-564.941,-708.008
-1000.0,-996.582,-1000.0,-1000.0
-932.617,-1000.0,-1000.0,-1000.0
-548.34,-890.137,-835.938,-820.801
348.145,-552.734,-522.461,-472.168
963.379,619.141,615.234,633.301
998.535,-958.496,-989.258,-949.707
699.219,-837.402,-831.055,-868.652
-11.23,599.609,599.121,620.117
-681.152,89.355,119.629,41.992
-1000.0,-838.867,-847.168,-816.895
-1000.0,-1000.0,-1000.0,-1000.0
-789.062,-1000.0,-1000.0,-1000.0
-291.504,-599.121,-720.703,-598.633
590.82,-241.699,-386.23,-200.684
-921.387,805.664,747.559,834.473
902.344,-831.543,-863.281,-823.73
189.941,-985.84,-920.41,888.184
88.379,-491.699,-365.234,-517.578
819.824,137.695,135.742,159.668
-840.82,962.402,-990.234,995.605
812.988,-773.926,-782.715,-783.691
102.051,952.637,959.961,919.434
-586.914,-34.668,66.895,-68.359
-985.84,-381.836,-390.625,-474.609
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-328.613,-987.793,-977.539,-968.75
316.406,-52.734,-62.5,-13.672
957.52,373.047,307.129,379.883
-890.625,-870.605,-879.883,-834.473
462.402,-943.359,-935.547,-936.035
-40.039,677.246,716.797,651.855
-715.82,-235.352,-247.07,-204.102
-1000.0,-805.176,-695.801,-748.535
-1000.0,-1000.0,-1000.0,-1000.0
-806.152,-1000.0,-1000.0,-1000.0
-185.547,-833.984,-896.973,-750.488
568.359,155.762,100.586,144.531
-1000.0,-863.77,-834.961,-905.273
-1000.0,-1000.0,-1000.0,-1000.0
-639.16,-1000.0,-1000.0,-1000.0
37.598,-560.547,-571.289,-571.777
846.191,207.031,372.559,330.078
-882.812,873.047,828.125,914.551
844.727,-806.152,-819.824,-805.176
211.914,879.395,992.676,788.574
-503.906,437.012,514.16,320.312
-1000.0,-710.449,-514.648,-733.887
-1000.0,-1000.0,-1000.0,-1000.0
-973.145,-1000.0,-1000.0,-1000.0
-23.438,870.605,852.051,818.359
-644.531,-171.387,-192.871,-150.879
-1000.0,-522.461,-575.195,-551.27
-1000.0,-1000.0,-1000.0,-1000.0
-977.051,-1000.0,-1000.0,-1000.0
-211.426,-960.449,-977.539,-932.129
376.465,21.484,-54.688,74.707
-944.336,442.871,329.102,500.488
-872.07,-857.91,-873.535,-833.496
316.895,-849.609,-833.496,-861.816
-203.125,603.516,685.059,378.418
-751.465,-244.629,-253.906,-233.398
-1000.0,-841.309,-712.402,-849.121
-1000.0,-1000.0,-1000.0,-1000.0
-833.496,-1000.0,-1000.0,-1000.0
-35.156,-807.129,-889.648,-726.074
573.73,149.902,96.191,144.043
-874.512,681.641,604.98,740.723
-1000.0,-1000.0,-1000.0,-1000.0
-649.902,-1000.0,-1000.0,-1000.0
51.758,-572.266,-570.312,-574.707
872.07,284.668,449.219,369.141
-893.555,890.625,846.68,914.062
814.453,-801.758,-816.406,-803.223
194.824,827.148,923.34,812.988
-503.906,396.484,453.613,373.047
-992.676,-714.844,-621.582,-738.281
-1000.0,-1000.0,-922.852,-979.492
-962.891,-1000.0,-1000.0,-1000.0
-559.57,-886.23,-841.309,-847.168
236.816,-555.176,-519.531,-500.977
962.891,599.121,606.934,615.723
-933.594,-987.305,990.723,-970.703
701.172,-821.777,-824.219,-864.258
-86.914,636.719,626.953,614.746
-696.289,165.039,146.973,22.461
-957.031,-632.812,-652.344,-618.164
-1000.0,-1000.0,-1000.0,-1000.0
-840.332,-1000.0,-1000.0,-1000.0
-430.176,-678.223,-755.859,-643.066
569.824,-342.773,-462.402,-291.016
-953.613,757.812,671.875,784.668
977.051,-959.473,972.656,-925.781
534.18,-902.832,-869.141,-964.355
-275.391,531.25,550.781,526.855
-816.895,-171.387,-17.09,-304.688
-1000.0,-834.473,-834.961,-863.281
-1000.0,-1000.0,-1000.0,-1000.0
-737.793,-1000.0,-1000.0,-1000.0
-176.758,-553.223,-621.094,-571.777
765.625,-30.273,-165.039,5.371
-1000.0,-1000.0,-931.641,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-582.031,-1000.0,-1000.0,-1000.0
50.781,-451.172,-312.988,-651.855
814.453,138.184,168.945,165.527
-833.496,986.328,-982.91,-997.559
888.672,-773.926,-780.762,-785.645
90.82,950.684,967.773,901.367
-574.707,-47.363,34.668,-166.016
-982.91,-402.832,-324.219,-458.496
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-339.355,-989.746,-977.539,-974.609
277.832,-62.012,-68.359,-22.949
990.234,304.688,283.203,381.836
-850.098,-897.461,-899.414,-869.141
582.52,-816.895,-822.266,-830.078
-330.078,-652.832,-763.672,-657.227
636.719,-268.555,-427.734,-298.828
-935.059,794.434,718.75,824.707
947.266,-851.562,-890.137,-838.379
474.609,-947.754,-890.625,-942.871
-301.758,519.043,520.996,531.25
-854.004,-358.398,-134.766,-354.004
-1000.0,-844.238,-818.848,-878.906
-1000.0,-1000.0,-1000.0,-1000.0
-697.754,-1000.0,-1000.0,-1000.0
-56.152,-565.918,-591.309,-569.336
814.453,147.949,256.348,202.148
-894.531,877.441,829.59,899.902
851.074,-805.176,-816.406,-800.781
227.051,871.094,990.723,813.477
-469.727,431.641,488.77,341.309
-965.332,-647.461,-428.711,-657.715
-1000.0,-964.844,-954.59,-973.633
-986.328,-1000.0,-1000.0,-1000.0
-620.605,-964.355,-903.32,-933.594
244.141,-558.105,-539.062,-535.645
935.059,570.312,574.219,575.195
-920.898,975.098,954.102,-999.512
732.422,-823.73,-824.219,-833.496
-43.457,686.523,689.941,646.973
-684.57,319.336,219.238,-48.34
-1000.0,-777.832,-838.379,-821.289
-1000.0,-1000.0,-1000.0,-1000.0
-859.863,-1000.0,-1000.0,-1000.0
-427.734,-702.637,-766.113,-664.062
542.48,-355.957,-473.145,-302.734
-967.285,748.535,658.691,770.02
983.398,-872.07,-933.105,-863.77
549.805,-878.906,-857.91,-955.566
-37.109,-758.789,-876.953,-735.84
571.289,163.574,94.238,146.484
-866.699,738.77,621.582,759.766
986.328,-800.293,-815.918,-788.086
258.301,-935.547,-945.312,-975.098
-439.453,315.918,462.891,115.723
-864.746,-129.395,-121.582,-268.066
-1000.0,-1000.0,-929.688,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-630.371,-1000.0,-1000.0,-1000.0
138.184,-371.582,-280.273,-290.527
810.547,139.16,143.555,195.312
-834.473,993.164,-996.582,-968.262
756.348,-772.949,-785.156,-790.039
28.32,958.496,943.359,919.434
-620.117,-10.742,7.812,-72.266
-1000.0,-345.215,-435.059,-445.801
-926.758,-907.715,-936.523,-875.0
-867.188,-887.695,-879.883,-841.797
536.621,-823.73,-828.613,-848.145
-146.973,791.504,754.395,528.32
-741.211,-212.891,-244.629,-220.703
-1000.0,-657.715,-671.387,-851.562
-1000.0,-1000.0,-1000.0,-1000.0
-858.398,-1000.0,-1000.0,-1000.0
-60.059,-797.852,-930.176,-737.305
546.875,165.527,81.055,140.137
-871.582,714.355,601.074,738.281
977.051,-810.059,-826.66,-792.969
874.023,-815.43,-823.242,-810.547
284.18,988.77,-949.707,901.855
-438.477,503.906,489.746,414.551
-949.219,-507.324,-296.875,-647.949
-1000.0,-905.762,-896.484,-975.098
-1000.0,-1000.0,-1000.0,-1000.0
-605.469,-978.027,-910.156,-915.527
195.312,-573.242,-538.574,-549.316
918.945,524.902,572.754,566.406
-921.875,948.73,922.852,992.676
722.168,-818.359,-827.637,-833.984
-16.602,733.887,754.883,647.461
-656.738,343.262,308.594,83.496
-1000.0,-777.344,-803.711,-809.57
-1000.0,-1000.0,-1000.0,-1000.0
-847.656,-1000.0,-1000.0,-1000.0
-403.809,-708.496,-765.137,-663.086
583.496,-364.746,-466.309,-299.805
-956.055,750.488,671.387,787.109
996.582,-884.277,-934.082,-866.699
520.02,-894.531,-861.816,-966.797
-262.695,527.344,546.387,514.648
-832.031,-154.297,12.695,-320.312
-855.469,759.277,763.184,818.848
920.898,-781.25,-811.523,-784.668
188.477,-952.637,-976.562,996.094
-464.355,187.012,430.664,79.102
-922.363,-266.113,-196.289,-368.652
-1000.0,-1000.0,-968.262,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-486.816,-1000.0,-1000.0,-1000.0
199.219,-219.727,-128.418,-186.035
905.273,192.383,194.336,257.324
-839.355,-938.477,-950.195,-915.039
646.973,-784.668,-796.387,-808.105
-33.691,897.461,893.066,781.25
-698.242,-166.992,-162.109,-182.617
-1000.0,-506.348,-565.43,-670.898
-1000.0,-1000.0,-1000.0,-1000.0
-933.594,-1000.0,-1000.0,-1000.0
-479.492,-1000.0,-1000.0,-1000.0
-331.055,528.809,652.832,297.363
-802.246,-219.727,-229.98,-287.109
-1000.0,-931.641,-776.367,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-664.062,-1000.0,-1000.0,-1000.0
86.914,-579.59,-495.605,-472.168
706.055,143.066,140.625,146.973
-850.098,909.668,971.68,939.453
749.023,-772.461,-793.457,-790.527
191.895,989.258,-999.023,942.383
-405.273,26.855,274.902,43.457
-947.266,-322.754,-247.559,-367.188
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-362.793,-1000.0,-992.188,-982.422
282.715,-119.141,-77.637,-70.801
-998.535,272.949,256.836,364.746
-885.742,-898.926,-900.391,-846.68
370.117,-817.383,-824.219,-835.449
-217.285,770.996,770.02,534.18
-730.957,-234.375,-241.211,-218.75
-1000.0,-696.777,-639.648,-657.227
-1000.0,-1000.0,-1000.0,-1000.0
-866.699,-1000.0,-1000.0,-1000.0
-49.805,-865.234,-954.102,-781.25
552.246,140.625,63.477,134.277
-872.07,625.977,513.672,667.969
887.207,-797.852,-825.195,-785.156
139.16,-924.805,-936.035,-977.539
-397.461,324.707,573.73,138.672
-797.363,-238.281,-199.219,-258.789
-1000.0,-1000.0,-895.508,-977.051
-1000.0,-1000.0,-1000.0,-1000.0
120.117,772.461,830.078,730.957
-566.895,350.098,346.191,237.793
-1000.0,-748.047,-693.848,-783.691
-1000.0,-1000.0,-1000.0,-1000.0
-900.879,-1000.0,-1000.0,-1000.0
-564.941,-770.508,-779.785,-752.93
455.566,-437.012,-481.934,-423.34
-972.168,697.754,651.367,761.719
-967.773,-908.203,-952.637,-884.277
618.652,-877.93,-845.703,-908.203
-175.293,547.363,565.43,551.27
-806.152,-72.754,45.898,-235.84
-1000.0,-837.402,-838.867,-852.051
-1000.0,-1000.0,-1000.0,-1000.0
-773.438,-1000.0,-1000.0,-1000.0
-183.105,-554.688,-622.559,-572.754
741.699,-25.879,-138.672,50.781
-934.082,862.305,819.336,902.832
-1000.0,-1000.0,-1000.0,-1000.0
-440.43,-1000.0,-1000.0,-1000.0
215.82,-280.762,-160.645,-208.984
873.535,166.504,177.246,223.145
-838.379,-964.844,-958.984,-942.383
674.316,-782.715,-793.945,-799.316
13.184,907.227,904.297,820.312
-628.906,-145.02,-166.504,-146.973
-1000.0,-495.117,-557.617,-596.191
-1000.0,-1000.0,-1000.0,-1000.0
-969.238,-1000.0,-1000.0,-1000.0
-340.82,-940.43,-978.516,-936.523
361.328,81.055,-51.27,29.297
-935.059,306.641,179.199,353.516
-904.297,-833.496,-854.004,-835.449
439.453,-873.047,-852.539,-883.789
-251.465,519.043,646.484,574.219
-791.016,-227.539,-238.281,-218.75
-1000.0,-908.203,-764.648,-884.277
-1000.0,-1000.0,-1000.0,-1000.0
-767.578,-1000.0,-1000.0,-1000.0
-598.145,485.84,492.188,410.156
-893.555,-579.102,-275.879,-499.023
-1000.0,-888.184,-868.164,-929.199
-1000.0,-1000.0,-1000.0,-1000.0
-627.441,-1000.0,-989.258,-969.727
121.094,-574.707,-575.195,-583.008
888.672,378.906,407.715,335.938
-892.09,900.879,869.629,948.73
801.758,-805.176,-824.707,-812.988
-71.289,768.066,872.07,718.262
-572.266,340.82,356.934,294.434
-1000.0,-752.93,-695.801,-757.812
-843.262,-896.973,-903.32,-883.301
584.961,-814.453,-821.777,-826.172
-94.238,806.641,793.945,759.766
-679.199,-231.445,-235.84,-211.426
-1000.0,-601.562,-603.516,-820.801
-1000.0,-1000.0,-1000.0,-1000.0
-923.34,-1000.0,-1000.0,-1000.0
-137.695,-909.668,-973.633,-857.422
416.016,102.051,-26.367,110.352
-934.082,538.574,385.742,527.344
-920.41,-818.848,-843.75,-798.828
396.973,-872.07,-853.516,-895.02
-253.906,469.238,653.809,460.449
-804.199,-229.004,-239.746,-256.836
-1000.0,-947.266,-656.738,-928.711
-1000.0,-1000.0,-1000.0,-1000.0
-746.094,-1000.0,-1000.0,-1000.0
30.762,-695.801,-755.859,-607.91
-944.336,-624.512,-344.238,-602.539
-1000.0,-918.945,-889.648,-960.938
-1000.0,-1000.0,-1000.0,-1000.0
-609.863,-1000.0,-949.219,-951.172
150.879,-584.961,-559.082,-564.453
901.855,427.246,529.785,491.211
-897.949,925.781,898.926,965.332
793.457,-806.152,-819.336,-819.824
53.711,759.277,788.574,703.613
-630.859,338.867,379.883,233.887
-1000.0,-763.184,-742.676,-791.016
-1000.0,-1000.0,-1000.0,-1000.0
-940.43,-1000.0,-1000.0,-1000.0
-494.141,-800.293,-788.086,-761.23
429.199,-484.863,-484.863,-451.66
994.141,652.344,632.812,695.312
-974.121,-936.523,-970.703,-922.363
638.672,-850.098,-833.008,-901.367
-113.77,653.32,663.574,654.785
-748.535,75.684,110.352,-95.215
-1000.0,-836.426,-845.703,-821.289
-1000.0,-1000.0,-1000.0,-1000.0
-794.922,-1000.0,-1000.0,-1000.0
-325.684,-608.398,-728.516,-607.422
661.133,-281.738,-445.312,-208.496
-927.734,799.316,730.469,823.242
935.547,-844.727,-884.277,-837.891
463.867,-955.566,-903.809,979.004
-312.012,517.09,516.602,478.027
-868.164,-357.422,-123.535,-474.609
-1000.0,-846.68,-823.242,-882.812
-1000.0,-1000.0,-1000.0,-1000.0
-692.383,-1000.0,-1000.0,-1000.0
-443.359,84.473,331.543,11.23
-919.922,-284.18,-127.441,-351.074
-1000.0,-1000.0,-991.211,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-488.77,-1000.0,-1000.0,-1000.0
200.195,-241.211,-132.812,-323.242
863.77,180.176,187.5,301.758
-832.031,-960.449,-953.125,-931.152
700.195,-785.156,-796.387,-811.523
32.715,898.926,884.277,781.738
-624.512,-130.371,-142.09,-142.09
-1000.0,-459.473,-543.457,-529.297
-1000.0,-1000.0,-1000.0,-1000.0
-993.652,-1000.0,-1000.0,-1000.0
-253.418,-967.773,-977.539,-931.152
352.539,17.09,-54.688,64.941
-960.938,416.504,319.336,465.82
-1000.0,-1000.0,-1000.0,-1000.0
-766.602,-1000.0,-1000.0,-1000.0
-264.648,-569.336,-678.711,-579.59
710.449,-160.645,-294.434,31.25
-913.574,829.59,769.531,829.102
914.551,-826.66,-850.098,-823.73
378.418,982.91,-938.477,964.844
-358.887,498.535,486.328,459.473
-899.414,-472.168,-194.824,-501.465
-1000.0,-878.418,-841.797,-909.18
-1000.0,-1000.0,-1000.0,-1000.0
-656.738,-1000.0,-1000.0,-1000.0
67.871,-577.148,-575.684,-589.844
860.352,325.195,464.844,315.918
-900.391,899.414,865.234,923.828
817.383,-803.711,-819.336,-803.711
131.348,824.219,931.152,779.297
-541.016,394.531,458.496,422.363
-991.699,-709.473,-623.047,-703.125
-1000.0,-1000.0,-1000.0,-1000.0
-945.801,-1000.0,-1000.0,-1000.0
-537.109,-843.262,-818.848,-810.059
366.699,-504.395,-493.164,-475.098
974.609,644.531,621.582,651.855
-959.961,-956.055,-992.188,-952.637
655.762,-833.984,-829.102,-899.902
-119.629,638.184,603.027,594.238
-720.215,220.703,126.953,-109.375
-1000.0,-818.359,-849.121,-812.988
-1000.0,-1000.0,-1000.0,-1000.0
-812.012,-1000.0,-1000.0,-1000.0
-364.258,-614.746,-741.699,-612.793
628.906,-275.391,-452.637,-243.652
-936.523,790.039,702.148,812.5
-1000.0,-1000.0,-1000.0,-1000.0
-755.859,-1000.0,-1000.0,-1000.0
38.574,-628.418,-738.281,-584.961
663.574,147.949,117.188,145.996
-848.633,840.82,844.727,847.168
895.508,-781.738,-800.781,-783.691
184.082,-982.422,-998.047,955.566
-485.352,190.918,334.961,-24.414
-935.059,-256.836,-239.258,-420.41
-1000.0,-961.914,-900.879,-979.98
-1000.0,-1000.0,-1000.0,-1000.0
-513.184,-1000.0,-1000.0,-1000.0
187.012,-219.727,-157.715,-154.785
898.438,187.988,184.57,270.996
-835.938,-950.195,-954.59,-921.387
637.695,-780.273,-799.316,-802.734
-19.531,922.852,881.836,848.145
99.121,-445.801,-532.715,-381.836
390.625,85.449,-54.688,85.449
-926.27,481.445,342.285,536.621
-900.879,-859.375,-865.234,-816.406
413.574,-859.375,-837.891,-879.883
-228.027,696.777,675.781,421.875
-800.781,-221.68,-244.141,-245.605
-1000.0,-799.805,-734.375,-952.637
-1000.0,-1000.0,-1000.0,-1000.0
-784.18,-1000.0,-1000.0,-1000.0
9.277,-659.18,-758.789,-613.77
641.113,154.785,131.348,149.902
827.148,187.5,275.879,245.605
-899.414,856.445,822.266,893.066
837.891,-810.059,-818.848,-805.176
165.039,914.551,994.141,794.922
-480.469,469.727,516.113,324.219
-978.516,-620.117,-447.754,-736.816
-1000.0,-971.68,-988.77,-1000.0
-960.938,-1000.0,-1000.0,-1000.0
-552.246,-880.371,-843.262,-823.73
366.211,-529.297,-499.512,-485.84
965.82,611.328,610.84,649.414
-948.242,-967.773,-998.047,-940.918
670.898,-831.543,-825.195,-876.465
-106.934,646.484,629.395,597.168
-711.914,244.629,148.926,21.973
-1000.0,-814.941,-846.191,-814.941
-1000.0,-1000.0,-1000.0,-1000.0
-791.504,-1000.0,-1000.0,-1000.0
-311.035,-619.141,-736.328,-605.957
653.809,-292.48,-422.363,-195.801
-928.711,794.434,746.094,827.148
937.012,-843.262,-875.977,-831.543
440.43,-948.242,-891.602,978.516
66.895,-594.727,-565.43,-507.812
706.543,143.066,139.16,144.043
-838.867,879.883,950.684,929.688
841.797,-773.438,-795.898,-784.668
127.441,987.305,996.582,931.152
-539.062,51.27,259.766,-67.383
-974.121,-319.824,-278.32,-446.777
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-369.141,-1000.0,-993.164,-992.676
273.438,-83.984,-75.195,-36.621
979.492,284.668,273.926,371.094
-855.469,-905.273,-914.062,-871.582
507.812,-816.406,-820.312,-831.543
-152.344,821.777,799.805,627.93
-729.492,-202.148,-234.375,-226.562
-1000.0,-649.414,-606.934,-808.105
-232.91,-176.27,-189.941,-170.41
989.746,-805.176,-827.637,-790.039
306.152,-919.922,-928.711,-957.031
-375.488,354.004,563.965,154.297
-859.863,-211.914,-201.172,-280.762
-1000.0,-1000.0,-865.234,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-635.742,-1000.0,-1000.0,-1000.0
67.383,-369.629,-243.164,-348.633
810.059,138.672,164.551,182.129
-838.867,-994.629,-975.098,-958.008
839.844,-775.879,-779.785,-789.062
110.84,939.941,973.145,906.25
-604.004,-69.336,46.875,-104.98
-1000.0,-428.223,-422.852,-559.082
-1000.0,-1000.0,-1000.0,-1000.0
-988.281,-1000.0,-1000.0,-1000.0
-237.305,-976.074,-977.051,-946.289
272.461,8.301,-56.152,-27.344
-987.793,411.133,325.195,428.711
-906.25,-856.934,-872.07,-819.336
428.711,-852.051,-834.961,-866.211
-43.457,643.066,711.914,678.711
-713.379,-150.879,-155.273,-101.562
-1000.0,-865.234,-727.051,-878.418
-1000.0,-1000.0,-1000.0,-1000.0
-771.484,-1000.0,-1000.0,-1000.0
27.832,-759.766,-853.027,-666.992
563.477,147.461,118.164,137.207
-854.492,803.223,820.312,784.18
862.793,-786.133,-814.453,-800.293
317.871,-979.98,-995.605,988.281
-381.836,103.027,395.508,234.375
-907.227,-283.203,-194.824,-293.457
-918.945,960.938,946.289,-995.605
736.816,-814.453,-823.242,-841.797
-28.809,703.613,724.121,642.578
-569.824,295.41,237.305,149.414
-998.047,-706.543,-736.816,-705.566
-1000.0,-1000.0,-1000.0,-1000.0
-858.398,-1000.0,-1000.0,-1000.0
-296.875,-684.57,-755.859,-623.047
634.766,-347.656,-458.008,-213.379
-944.336,772.949,691.895,792.969
972.168,-865.234,-906.25,-892.09
484.863,-923.34,-877.93,-989.746
-276.367,522.949,536.621,500.0
-863.281,-243.652,-44.434,-438.965
-1000.0,-831.543,-819.824,-886.23
-1000.0,-1000.0,-1000.0,-1000.0
-709.473,-1000.0,-1000.0,-1000.0
-140.137,-617.676,-637.695,-646.484
-952.637,-294.434,-257.812,-468.262
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-410.156,-1000.0,-999.512,-998.535
242.676,-155.762,-112.305,-99.609
948.73,240.234,244.141,286.621
-849.121,-917.48,-922.363,-891.602
602.051,-807.617,-820.312,-817.383
-95.215,831.543,802.246,708.008
-701.66,-198.73,-233.887,-197.754
-1000.0,-604.98,-614.258,-742.188
-1000.0,-1000.0,-1000.0,-1000.0
-940.43,-1000.0,-1000.0,-1000.0
-83.008,-869.141,-941.406,-835.938
549.316,137.695,25.391,141.113
-879.883,624.512,502.441,672.852
-968.75,-805.176,-833.008,-820.312
323.242,-903.809,-904.785,-935.059
-330.566,387.207,567.383,395.508
-830.078,-218.262,-213.379,-250.488
-1000.0,-1000.0,-856.934,-1000.0
793.457,-806.152,-816.895,-802.734
335.938,879.883,-995.605,890.625
-361.328,463.379,506.836,431.152
-934.082,-601.074,-338.867,-649.414
-1000.0,-919.922,-909.18,-994.629
-996.094,-1000.0,-1000.0,-1000.0
-585.449,-958.008,-927.734,-937.012
224.121,-581.543,-538.086,-542.48
914.551,495.605,561.523,535.645
-954.102,960.449,929.199,986.816
753.418,-811.035,-821.289,-831.543
36.621,699.707,723.633,675.293
331.055,3.418,-60.059,44.434
-967.773,389.16,315.43,465.332
-863.281,-868.652,-880.371,-859.863
520.02,-838.379,-829.59,-845.703
-146.973,738.281,765.137,438.477
-729.98,-235.84,-242.676,-229.492
-1000.0,-786.621,-673.34,-821.777
-1000.0,-1000.0,-1000.0,-1000.0
-902.344,-1000.0,-1000.0,-1000.0
-155.273,-846.191,-946.289,-842.773
526.855,137.207,60.547,117.188
-875.488,613.281,499.512,686.035
-962.891,-797.852,-886.719,-859.863
318.359,-902.344,-901.367,-933.594
-326.172,311.035,534.668,227.539
-857.422,-229.004,-214.844,-284.18
-1000.0,-1000.0,-845.215,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
227.051,849.609,976.562,831.543
-472.656,431.641,509.766,376.953
-971.191,-675.781,-469.238,-671.387
-1000.0,-979.004,-973.145,-1000.0
-974.121,-1000.0,-1000.0,-1000.0
-581.543,-926.758,-856.934,-874.512
285.645,-575.684,-546.875,-489.746
940.43,542.969,568.359,599.121
-926.758,972.656,962.891,-987.793
710.938,-813.965,-837.891,-852.051
-26.367,686.035,683.105,640.625
-679.688,276.367,214.844,171.387
-1000.0,-810.059,-836.426,-803.711
-1000.0,-1000.0,-1000.0,-1000.0
-863.281,-1000.0,-1000.0,-1000.0
-451.172,-732.422,-768.555,-696.777
510.742,-399.902,-475.098,-368.164
-971.191,721.68,653.809,755.859
980.469,-928.223,-978.516,-913.086
576.172,-884.277,-850.098,-940.918
-210.449,543.945,562.5,551.758
-793.457,-82.52,29.785,-146.484
-1000.0,-838.379,-839.844,-836.914
-1000.0,-1000.0,-1000.0,-1000.0
-754.395,-1000.0,-1000.0,-1000.0
-233.398,-563.477,-663.086,-578.613
734.863,-126.465,-270.996,-50.293
-913.574,833.984,782.227,854.004
909.18,-823.73,-847.656,-818.359
382.324,983.398,-935.059,912.598
-376.465,499.512,487.793,448.73
-899.414,-481.934,-225.586,-522.461
-1000.0,-876.465,-835.449,-921.875
854.492,-773.926,-785.156,-791.016
110.84,976.074,979.98,885.254
-518.555,-8.301,188.477,-110.352
-956.543,-336.426,-304.688,-781.25
